affiliation_id,is_france,failed
60123711,True,
100704005,True,
114430569,True,
60116146,True,
60343503,True,
126292317,True,
100468629,True,
60075014,False,
60210192,True,
117862488,True,
60108279,True,
114226325,True,
60353351,True,
60210083,True,
60003500,False,
60073298,True,
113647665,True,
60157981,True,
60011604,False,
60026067,True,
60108502,True,
100339114,False,
122315134,True,
100361179,True,
60069890,False,
60101360,True,
114498007,True,
60000316,False,
112748926,True,
60000481,False,
60106334,True,
60090755,False,
119056205,True,
122016958,True,
112805297,True,
60115148,False,
111215135,True,
60001673,False,
60025996,True,
60024559,False,
60024989,False,
60007279,False,
60033409,False,
60198731,True,
122647347,True,
60105996,True,
60000036,False,
60122707,True,
60121933,True,
60003771,False,
122961364,True,
60028111,True,
121015891,True,
60110719,True,
60026276,False,
60002970,False,
113955502,True,
60019141,False,
60002644,False,
60110717,True,
60105770,True,
113162922,True,
60068748,False,
60004750,False,
112098712,True,
60004354,False,
60107820,True,
60158001,True,
60029644,False,
60006948,False,
60009963,False,
60361359,False,
60113475,True,
60106794,True,
60012828,False,
112333340,True,
60159593,True,
60108552,True,
125208975,True,
125298460,True,
129673697,True,
60363647,True,
60015910,True,
60013385,True,
60138661,True,
60106077,True,
126141829,True,
60026122,True,
60010365,False,
60278485,True,
126639388,True,
60108246,True,
60069992,False,
121073141,True,
128754239,True,
60068931,True,
60015300,False,
60069900,False,
60023998,False,
109917088,False,
60277230,True,
60118936,False,
130135448,True,
60250870,True,
60001335,True,
60000906,False,
60013141,False,
60106205,True,
60206570,True,
60362404,True,
106915095,True,
60119937,False,
60004691,False,
60016296,False,
60091668,False,
60204071,False,
60007866,False,
60112022,True,
60123774,True,
60106345,True,
60034123,True,
60011553,False,
60029241,False,
60006369,False,
113808065,True,
60119000,False,
118072006,False,
60005322,False,
60107837,True,
60005881,False,
60088707,False,
60110373,True,
60123640,True,
60015375,False,
60069708,False,
60105992,True,
60264776,True,
60030452,False,
130047875,True,
60105764,True,
116197821,True,
112983521,True,
60001934,True,
60108156,True,
60028502,False,
130088982,True,
60105994,True,
60136267,True,
120802037,True,
60105210,False,
105726527,False,
60109522,False,
60029885,False,
60087826,False,
60072960,True,
60004688,False,
60071540,False,
101717304,False,
107024282,True,
60030061,True,
60018783,False,
60007762,False,
60004582,False,
113721818,True,
60014261,False,
60012489,False,
60032339,True,
111545067,False,
118816007,False,
100446581,False,
60112834,False,
60107086,True,
60006564,False,
130825278,True,
60033316,False,
60022002,False,
101784024,True,
122382750,True,
60122719,True,
60004095,False,
60145976,False,
60025094,False,
60108549,True,
60073626,False,
60356882,True,
60020298,False,
60276322,True,
60027663,True,
60020484,False,
60009657,False,
60070926,False,
60070914,False,
129001302,True,
60012227,False,
60115196,True,
128139590,True,
60073351,True,
116110313,True,
124834538,False,
113716458,True,
60101363,True,
60107133,True,
100463374,True,
60006708,True,
128581299,True,
60007988,False,
101282732,True,
60107028,True,
60024353,False,
131552920,True,
60005447,False,
60276865,True,
60105518,True,
115264534,True,
60138680,False,
60023004,False,
60024045,False,
60007774,False,
60347060,False,
60025761,False,
60274873,True,
60138277,True,
60022080,True,
100377384,False,
60264823,True,
123274244,True,
60245256,True,
60087354,False,
60068741,False,
60106080,True,
60068758,False,
60111031,True,
127212202,True,
123864038,True,
60107862,True,
60189155,True,
60028868,False,
60139056,True,
100353485,True,
60269748,False,
118486583,True,
60031818,False,
60105775,True,
60110743,True,
60209130,True,
60083964,True,
110426220,True,
60105036,False,
60208832,True,
60013789,False,
60015945,False,
60277576,True,
114099981,True,
114265911,True,
60172670,True,
126955053,True,
128052711,True,
60178898,True,
60110923,True,
60012769,False,
60159342,True,
60073352,True,
60023529,False,
117844804,True,
60111963,True,
60283164,False,
60068567,True,
60071397,False,
60111247,True,
60070631,False,
118664848,True,
60021858,False,
60107871,True,
60190682,True,
60100492,False,
60015295,True,
60032607,False,
60120003,False,
60170306,False,
60006158,True,
60070317,False,
60010851,False,
60052242,False,
60264775,True,
60024321,False,
60025287,False,
60020513,False,
60106639,True,
128343414,False,
60068688,False,
60257836,False,
60176589,False,
60107821,True,
60031868,True,
60019663,False,
60013104,False,
60017098,False,
123348247,True,
131991475,True,
60153573,False,
60001784,False,
130324497,False,
60035251,False,
60274833,True,
60027666,False,
60017853,False,
60027294,False,
60024541,False,
112377375,True,
60070437,False,
60120773,True,
60000445,True,
60106040,True,
60189593,True,
60031587,False,
60108505,False,
118579864,True,
124073032,True,
109427979,True,
113234854,True,
112653511,True,
60112167,True,
60019226,False,
60025997,False,
60029859,True,
60271774,True,
60005084,True,
60013614,False,
60157951,True,
60017695,False,
60016569,False,
60106069,True,
60110369,True,
60105746,True,
60009409,False,
60130034,False,
60012060,False,
60024855,False,
60025187,False,
60106858,True,
121056001,True,
60158035,True,
124403513,False,
60033182,False,
60006704,False,
60012808,True,
130206881,True,
121377406,True,
60123678,True,
128736103,True,
60010286,True,
131384137,True,
60112439,True,
114427438,True,
60005075,False,
113558119,True,
60068944,True,
112615391,True,
118050304,True,
60033545,False,
60271548,False,
60017716,False,
60022987,True,
60271562,True,
60105495,True,
60018869,False,
60068947,True,
60122456,True,
60073356,True,
60105789,True,
112766574,True,
60068555,True,
60020420,False,
119743805,True,
60210157,True,
121572075,True,
60122698,True,
60108544,True,
60003462,True,
126775032,False,
126281211,True,
60183040,True,
60009254,False,
121328095,True,
124573515,True,
60075452,False,
100474906,True,
60071952,False,
60015595,False,
60011373,False,
126588098,True,
124442996,False,
60000745,False,
60108180,False,
113459839,True,
60106839,True,
60105588,True,
60105610,True,
60071246,False,
60068530,False,
60157832,False,
60005768,True,
60107839,True,
121160910,True,
60006320,False,
126172574,True,
60271165,True,
60006916,True,
60014992,False,
116949323,True,
60113364,False,
60003417,False,
60210091,True,
119626312,True,
127037218,True,
107842822,True,
60009860,False,
109483041,False,
100631462,False,
60010809,True,
60110941,True,
128161477,True,
60277054,False,
60031888,False,
60045061,False,
60013792,False,
124782225,True,
60016849,False,
60016938,True,
60020661,False,
60180347,True,
60103765,False,
60107138,True,
60264471,True,
60001741,False,
60017173,True,
60027790,False,
60008158,False,
60001512,False,
60111955,True,
115352400,True,
60000760,True,
60009499,False,
60138622,True,
60158000,True,
60105535,True,
100337522,True,
106299773,False,
60113825,True,
114324940,True,
60020475,False,
115037749,False,
60014965,False,
60210254,True,
60012105,True,
60081947,False,
60107083,True,
116405815,False,
117440530,True,
60108186,True,
127750557,False,
60072918,False,
60031569,False,
60110940,True,
60006627,False,
60107068,True,
126377082,True,
60025779,False,
60070483,True,
60064746,False,
60108292,True,
60208838,True,
60001490,False,
60009236,True,
124834344,False,
110375245,True,
120235759,True,
126249617,True,
118011085,True,
60196692,True,
60029738,False,
60122742,True,
60106899,True,
110515699,True,
60165274,True,
60107931,True,
101176351,False,
116480438,True,
60005453,False,
60025200,False,
60020402,False,
60136261,True,
112333411,True,
60105601,True,
60003127,False,
60134870,False,
60027998,False,
60111037,True,
120836593,False,
116399759,True,
60020858,True,
60109505,True,
60210111,True,
114179832,False,
117633785,True,
60005455,False,
60122743,True,
100817964,False,
60106290,True,
60026953,False,
60045994,False,
112631093,False,
106616026,True,
60030074,False,
60159331,True,
60138532,True,
60119932,False,
60106797,True,
60013528,True,
60025999,True,
60108263,True,
60003694,False,
60209335,True,
110206527,False,
60208571,True,
60017576,True,
60137601,False,
60111173,True,
60018357,False,
118851947,True,
60015706,False,
60277110,True,
60031041,False,
60006454,True,
60023077,False,
60026055,False,
60107110,True,
60281617,False,
102056347,True,
60040624,True,
60108341,True,
60015618,False,
60024174,True,
60007016,True,
124771509,True,
116461727,True,
60157975,True,
60029551,False,
125682224,False,True
60170324,True,
115734134,False,
60104338,True,
60068861,False,
60000943,False,
60276938,True,
60206658,True,
60028088,False,
60111159,True,
127318698,True,
131016801,True,
121701632,False,
60272451,False,
100385772,True,
60057595,False,
60070122,False,
60072964,True,
60097092,True,
114085919,True,
60107883,True,
131352232,True,
60000308,False,
60010261,False,
60026135,False,
60010884,False,
60001484,True,
100871803,True,
60004853,False,
60020829,False,
113942292,True,
117232840,True,
60071369,False,
109930057,True,
114391513,True,
60072949,True,
126121257,True,
60274641,False,
60038119,False,
60109908,True,
60003172,False,
60040505,True,
115541921,True,
60014205,False,
60105989,True,
131634564,True,
60100879,False,
60107031,True,
107202505,True,
60007061,False,
60073623,False,
128818627,False,
60271853,False,
60097178,False,
60006183,False,
60023813,False,
60068588,False,
123437775,True,
60029942,False,
60112735,False,
112679771,True,
60013671,False,
60114689,True,
101062221,True,
127599321,True,
60031331,False,
60016293,False,
60032882,False,
60039507,False,
60008928,False,
112692071,False,
113424258,True,
60106055,True,
60025383,False,
118589855,True,
113214553,True,
112981454,True,
60120516,True,
60138739,True,
60030718,False,
101938275,False,
118146343,False,
60122637,True,
60027075,False,
60016340,False,
60158019,True,
60111051,True,
117563634,True,
100974708,True,
110234268,True,
122523768,True,
122934681,False,
60328708,True,
124797263,True,
125602573,True,
119888889,True,
60116649,True,
60123672,True,
131126578,True,
115402486,True,
60001879,True,
60106865,True,
121381534,True,
60109394,False,
60106315,True,
127357510,True,
60106281,True,
114093737,True,
60111876,True,
60021255,False,
60026754,False,
107092902,True,
60071490,False,
60010649,True,
60071437,False,
60115484,False,
115001486,True,
60110597,False,
60021542,False,
60020385,False,
125391764,True,
60009602,False,
60121271,False,
109985115,True,
60084139,False,
60104380,False,
60106049,True,
60000153,False,
114511016,True,
118726907,False,
60027983,True,
60106350,True,
60017246,False,
125954078,True,
60107169,True,
60172669,True,
60014313,False,
60107379,False,
112635668,True,
60206576,True,
60001989,False,
60009009,False,
118661487,True,
60015192,False,
112417810,True,
60105521,True,
60021535,False,
60106787,False,
60012981,False,
126987348,False,
110345408,True,
105529698,True,
123701302,True,
60029622,False,
60112132,True,
60007903,False,
60025927,True,
60011001,False,
60111236,True,
60023824,False,
125190398,True,
60106502,False,
100429827,True,
60069892,False,
60023020,False,
60025468,True,
60108271,True,
60118622,False,
131168840,True,
60087990,False,
60105634,True,
60108170,True,
60118454,False,
60005510,False,
60138834,True,
126296181,True,
60138531,True,
60106845,True,
60271366,True,
60022143,False,
60020261,False,
60302736,True,
60011256,False,
114671723,False,
60030674,False,
60108348,True,
60010110,False,
60108660,False,
60123713,True,
119181615,True,
60264655,True,
60111246,True,
60122784,True,
112662775,True,
113978149,True,
60105822,False,
60278997,True,
100959488,True,
101568305,True,
60110216,False,
60021331,False,
122320187,False,
60123714,True,
60268356,True,
60111003,True,
60007711,False,
60030241,False,
60072594,False,
60106347,True,
60106251,True,
60106835,True,
60109840,False,
60105740,True,
60353448,True,
60108493,True,
60072102,False,
125090401,True,
60070932,False,
60358264,True,
60029116,True,
60354649,True,
60012296,False,
60070941,False,
100603898,True,
100503837,True,
129279318,True,
60007474,False,
60108551,True,
60138971,False,
60103460,False,
60060454,False,
60111241,True,
105623658,True,
113908440,False,
60027299,False,
60003212,False,
60122454,True,
127982333,True,
124315092,True,
60105640,True,
60023561,False,
60003937,False,
60031706,False,
60163091,False,
60012630,False,
60000879,False,
60031707,False,
60017144,True,
60107835,True,
60108307,True,
60014056,True,
60068566,True,
126813926,True,
60107026,True,
60008293,False,
60005254,False,
60108311,True,
60072969,True,
60105985,True,
125889784,False,
60160765,True,
60002286,False,
60072355,False,
60000762,False,
60024724,False,
60109276,False,
60015138,False,
113394753,True,
60020938,True,
60105431,False,
60105781,True,
60014774,False,
125637839,True,
60103732,False,
60158009,True,
118190258,False,
60016521,False,
106968909,True,
60001865,False,
60223189,False,
60276169,True,
60021918,False,
60023237,False,
60004052,True,
60032773,False,
60276079,True,
60028160,True,
60032325,False,
60210265,True,
60000784,False,
60210260,True,
60109271,False,
60111730,False,
60031159,False,
60028883,False,
60027844,False,
60000770,True,
60011533,False,
60003029,False,
60120766,True,
127991914,True,
60153736,False,
60000891,False,
60078540,False,
126267829,True,
60105022,False,
60031828,False,
60108193,True,
60187514,False,
60105241,True,
129649353,True,
113939231,True,
112746476,True,
60068763,False,
60014151,False,
60022265,False,
129821520,False,
60102478,False,
60068581,False,
121951564,True,
130958121,True,
60024642,True,
60111456,True,
60275151,False,
60121715,True,
60073526,False,
60123642,True,
60121115,False,
120202908,True,
60239633,True,
60012831,False,
113822984,True,
60250844,True,
60106367,False,
60005370,True,
60025059,False,
60274779,True,
60112069,True,
60279316,False,
60272116,False,
115015453,True,
60006558,False,
60012992,False,
125422730,True,
128814418,True,
60112133,True,
60023147,False,
60007007,False,
60108515,True,
60274097,True,
60021561,False,
117261069,True,
60130477,False,
60106829,True,
120368122,False,
60026637,False,
60002823,False,
60087342,False,
60136193,False,
60013180,False,
60111219,True,
130880455,True,
60005971,False,
60107088,True,
122548476,True,
60009701,True,
116459477,True,
106731267,True,
60027479,False,
60016218,False,
60079992,False,
113766308,True,
60026929,False,
60106261,True,
60106186,True,
60022367,False,
113050426,False,
60008160,False,
60014378,False,
128206788,True,
60110692,True,
60023520,False,
60004085,True,
114167469,False,
60111834,False,
60101299,False,
60111238,True,
60079129,False,
60014966,False,
60112071,True,
60105728,True,
60002952,False,
60030469,False,
60210258,True,
125087222,True,
60023228,True,
108185064,True,
60117873,False,
60026777,False,
101376750,True,
101475468,True,
60158046,True,
60114770,True,
60196688,True,
60026434,False,
60105602,True,
117777378,True,
60020745,False,
60068752,False,
100405045,True,
60002174,True,
60025352,False,
60346935,True,
60016104,False,
60012033,True,
60026547,True,
60105749,True,
60108957,True,
60113363,False,
120934040,False,
60009972,False,
60032256,False,
60007268,False,
116090373,True,
114577246,True,
60015186,False,
128241308,False,True
106249311,True,
60106115,True,
60264827,True,
100605633,False,
128734242,False,
119840761,True,
126338302,True,
113241933,True,
60190927,False,
109507764,True,
125819032,True,
125568010,False,
60029167,True,
125450796,True,
60123161,True,
60108524,True,
127175148,True,
60020258,False,
60018894,False,
60210171,True,
60112142,False,
60020376,False,
60197902,True,
60109225,True,
112894864,False,
60000015,False,
60076604,False,
60116732,False,
60002947,False,
60115235,True,
60115956,True,
60003138,False,
60107046,True,
121374414,True,
60112332,True,
60102426,False,
117216148,True,
60021568,False,
115261756,True,
115185855,True,
60069011,False,
60123807,True,
117509042,True,
60025153,False,
129434475,False,
113003886,False,
60030743,False,
60028739,False,
114025777,False,
130764456,False,
60027621,False,
113107993,True,
60025778,False,
60108160,True,
60009044,False,
128132416,True,
125888667,True,
101776948,True,
112611319,True,
60356018,True,
60279379,False,
60121685,True,
60202990,False,
101549642,True,
60014168,False,
60006291,False,
115298133,True,
60107095,True,
60007751,False,
60091680,False,
60105095,True,
60108517,True,
60025665,False,
123830926,False,
60019544,False,
60084004,True,
60108293,True,
60018353,False,
117215806,True,
60012976,True,
114708387,True,
60030414,True,
60107372,False,
60108677,True,
60032086,True,
60122569,False,
100658335,True,
60017456,False,
117493299,True,
115379252,True,
60143896,False,
60138805,True,
60108333,True,
112608149,True,
60297266,False,
60029931,False,
60069010,False,
60210213,True,
60024631,False,
60138516,False,
128185779,False,
60073847,False,
128275155,True,
60030966,False,
60243382,False,
60121458,False,
60106041,True,
60157966,True,
60209630,True,
60030643,True,
60003217,False,
60030785,False,
60005517,False,
60210344,True,
60071942,False,
60112087,True,
60271538,True,
60024621,False,
60078007,False,
106095102,True,
60002787,False,
60119344,False,
122474192,True,
119567759,True,
128384321,True,
114566994,True,
60026532,False,
60357697,True,
60025703,False,
114383527,False,
128241156,True,
60004956,False,
60027147,False,
100363399,True,
123356189,True,
60094415,False,
60192956,False,
60192961,False,
60157978,True,
60105507,True,
114278376,True,
60210120,True,
60028587,True,
60092436,False,
60025440,True,
128256470,False,
60106796,True,
60108340,True,
60018554,False,
60030635,False,
60014773,False,
121419126,True,
60106107,True,
60017311,False,
115006550,True,
119750814,True,
60106306,True,
121362010,True,
60025225,False,
60105567,True,
60203555,True,
60108526,True,
116990328,True,
60108301,True,
60015815,False,
60003915,False,
124604597,False,
116658269,True,
60108189,True,
129550288,False,
118250871,True,
60058068,True,
60107825,True,
124082239,False,
60019537,False,
60108525,True,
60106893,True,
116342372,True,
60006536,False,
126648762,True,
60101868,False,
60107132,True,
112954162,True,
114475725,True,
125166647,False,
60158017,True,
60106809,True,
120356215,True,
60028355,False,
60170411,False,
60157272,False,
60106317,True,
60032401,True,
60279661,False,
113527369,True,
60068800,False,
60002895,True,
60105437,False,
60109226,True,
60206632,True,
116394294,True,
60105627,True,
60034954,False,
60021814,False,
60073432,False,
60209344,True,
110018284,False,
113771544,False,
60158096,True,
60271635,False,
60104296,True,
122217286,True,
120494336,True,
60106180,True,
60068942,True,
101987852,True,
60031576,False,
60005027,False,
60080345,False,
60267250,False,
128091636,False,
60117367,False,
130386365,True,
130386442,True,
117280986,False,
60024232,False,
60106152,True,
60083354,False,
111405220,True,
60022109,False,
60017397,True,
60210095,True,
60099198,False,
60004439,False,
60274951,False,
110035341,True,
60010348,False,
60122725,True,
60008877,False,
60011807,False,
60002090,False,
60017605,False,
60030162,False,
60032420,False,
115203478,True,
114935322,True,
127618365,True,
60105417,False,
60105754,True,
60020133,False,
60210107,True,
60003878,False,
60028234,True,
60012954,False,
129994145,True,
60121722,False,
60170433,False,
129979227,True,
60108478,True,
60025704,False,
60112476,False,
60106102,True,
60108521,True,
60192427,False,
113483825,True,
123683531,True,
60027012,False,
60023254,False,
60133775,False,
60015415,False,
101371325,True,
60002492,False,
60123709,True,
60069139,False,
113655158,True,
60003711,False,
60045954,False,
60071806,False,
100343078,True,
60106020,True,
60012623,False,
60083823,True,
100871422,True,
101587120,True,
60025881,False,
60024260,False,
129111058,False,
60107809,False,
60000297,False,
60000305,False,
60021578,False,
60025518,False,
60091653,False,
60153950,False,
60001317,False,
60105557,True,
60106131,True,
60012392,False,
60068683,False,
60106260,True,
106431913,True,
60106253,True,
60108278,True,
60035085,True,
60105745,True,
60005558,False,
60073494,False,
60107134,True,
114043633,True,
112584284,True,
60005686,False,
60104131,True,
105896927,True,
60086834,False,
60016005,False,
60086353,False,
60028900,False,
60012603,False,
60072360,False,
120842935,False,
60109828,False,
60105763,True,
60107084,True,
60148444,False,
60102538,False,
60004822,False,
105249656,False,
127009266,True,
124749429,True,
119891730,True,
60122808,False,
112571756,False,
113205192,False,
125917114,True,
60104170,True,
60031624,False,
60106123,True,
110815359,True,
60069770,True,
100728964,False,
125643638,False,True
60170149,False,
60014340,False,
60279484,True,
60011891,False,
129839746,False,
60003817,True,
122923933,True,
60072070,False,
60029304,False,
60110710,True,
128201885,True,
60138574,True,
121225676,False,
60006754,False,
114606008,True,
60108509,True,
60108230,True,
60014181,True,
107223098,True,
118264866,True,
121790749,True,
60008240,False,
60104190,True,
60105506,True,
60108176,True,
60112110,True,
60116924,False,
114046803,True,
60016896,False,
60009343,False,
100361669,True,
120767483,True,
118470476,True,
60012835,False,
112704871,True,
127281178,False,
60028876,False,
60071354,False,
114465040,True,
107874091,True,
60106140,True,
60271557,True,
106715943,True,
60000251,False,
60277866,False,
60281754,False,
60105608,True,
119156449,True,
60021657,False,
126100714,True,
105830035,True,
123513043,False,
129415561,True,
60198727,False,
60199550,False,
60001769,False,
117458789,True,
119317896,True,
60001455,False,
60120821,True,
60019926,False,
60025457,False,
114940026,True,
60019953,False,
126941307,True,
60027821,False,
60069326,False,
60108547,True,
60001845,True,
60025307,False,
124895829,True,
125435377,True,
60022415,False,
60022729,False,
60030495,False,
60007670,False,
60001800,False,
60008384,False,
60209633,True,
60071147,False,
60071176,False,
60021763,False,
60018134,True,
60008060,False,
60033449,True,
60209952,True,
60280688,True,
60276948,True,
60103742,False,
60070635,False,
120409189,True,
126438461,True,
121232019,True,
121671403,False,
60105635,True,
104910478,True,
121855957,True,
60029857,False,
60001524,False,
60026827,False,
100707782,False,
128906120,True,
60006793,False,
60121547,False,
60110780,False,
123733501,False,
60028435,False,
60001716,True,
60014334,False,
60264742,True,
60032937,True,
60005500,False,
60279843,True,
113394631,True,
60120953,False,
60002790,False,
60022800,False,
119197654,False,
60000658,False,
124042152,False,
60005465,False,
122107644,True,
60000677,False,
128374510,True,
114176383,True,
60108542,True,
60069895,False,
60033451,False,
60031509,True,
60111524,True,
60021588,False,
60083698,False,
125381421,True,
60181991,True,
60122696,True,
60026787,True,
60012113,False,
60122720,True,
60280358,True,
60209327,True,
60104831,False,
60068671,False,
60003088,False,
60009308,False,
112817819,True,
121367996,True,
128268518,True,
60088902,False,
122164759,True,
60025488,False,
60105759,True,
101396413,True,
114689189,True,
60024695,False,
60129288,False,
60160764,True,
118673879,True,
60113231,False,
60009016,False,
60003666,False,
60004518,False,
60106212,True,
60033241,False,
60029543,False,
60038666,False,
130308947,True,
60105575,True,
60011664,False,
60004009,False,
60121522,False,
60235670,False,
60026405,False,
60083840,True,
60108195,True,
60022085,False,
60175886,False,
60020416,False,
60068572,True,
60070637,False,
60072530,False,
60209337,True,
60117986,False,
60029740,False,
121491873,True,
60122370,True,
60105585,True,
60004969,False,
60180341,True,
115245494,True,
120940790,True,
60112377,True,
60015356,False,
60118374,False,
60123652,True,
60018478,False,
60189154,False,
60090173,False,
60021981,False,
60114884,True,
60006000,False,
60114199,True,
119131777,True,
124425482,True,
114554315,True,
118735906,True,
60073637,False,
60102070,False,
113984027,True,
113983567,True,
127039395,True,
60113626,False,
114419194,True,
60068761,False,
117063441,True,
60012059,False,
60011610,False,
60091946,False,
122277466,True,
60072144,True,
113230790,True,
60017970,False,
60008804,False,
60033178,False,
60033036,True,
60072485,False,
60019647,False,
100368904,True,
60007328,False,
60212489,False,
60026680,False,
60119326,False,
60021543,False,
106997886,False,
60072069,False,
113552609,True,
60027485,False,
112757547,True,
60107826,True,
60020202,True,
113698006,True,
60002836,False,
60025590,False,
60196697,True,
101395381,False,
60278269,False,
60028934,False,
60007573,False,
60021200,False,
60112088,True,
60107155,True,
60078591,False,
60000135,False,
60101365,True,
60022015,False,
60073354,True,
114090672,True,
60021032,False,
105892251,True,
116728673,True,
60030210,False,
60013236,False,
113550533,True,
114661668,True,
116536309,False,
60187109,True,
60031814,True,
60023299,False,
60031139,True,
60004687,False,
60011280,False,
60031155,False,
60010818,False,
115235062,True,
60011347,False,
122498432,True,
109714057,True,
119738825,True,
60109409,True,
105994832,False,
109901342,True,
60033420,False,
119625431,True,
132067953,True,
60111656,False,
60021836,False,
60108528,True,
60159333,True,
126915298,False,
60107766,False,
60029278,False,
60032372,False,
60021135,True,
127088751,True,
60071367,False,
60013636,True,
128158033,True,
113894311,True,
117783705,False,
127675188,False,
113718900,False,
60070538,False,
113527728,True,
118103862,True,
60116707,True,
60070034,False,
60016908,False,
122875061,False,
60071644,False,
129170897,True,
113560737,True,
113518364,True,
60002496,True,
122474763,True,
60006726,False,
125822898,True,
60020457,False,
60005449,False,
60082258,False,
60209947,True,
113061641,False,
113261881,True,
60005658,False,
60104134,False,
60200687,False,
60105531,True,
60112105,True,
130115680,True,
101447755,True,
60105625,True,
100443572,False,
109662445,True,
112833622,True,
108214205,True,
60105565,True,
60107783,True,
127800439,True,
60302946,True,
105152407,False,
60106065,True,
118782040,True,
60068756,False,
60105816,False,
60106599,False,
60030258,False,
60085217,False,
60046660,False,
60073702,False,
60115644,True,
112671150,True,
60018805,False,
100332133,True,
112757722,True,
60138789,True,
60110706,True,
118807121,True,
118807734,True,
60005244,False,
126082875,True,
60010934,False,
60026281,False,
60025152,False,
121995029,True,
60006989,False,
60013959,False,
109721163,True,
122569961,True,
60107867,True,
60011149,False,
60101369,True,
60021781,False,
60196619,True,
60071491,False,
60012556,False,
60241840,True,
114157735,True,
124797379,True,
123521688,True,
60017326,False,
60008943,False,
60084908,False,
60108248,True,
113087843,True,
60107136,True,
112643755,True,
60013682,False,
112714213,True,
60001489,False,
60151558,False,
60031970,False,
60138498,False,
60073460,False,
60010023,False,
60029653,False,
60033091,False,
60280144,False,
105533251,True,
60106118,True,
60071113,False,
60070104,False,
60009915,False,
125263864,True,
60109408,True,
60072709,False,
60108181,False,
125946303,True,
124141594,True,
60308989,False,
60079333,False,
60025756,False,
60281259,False,
60166774,False,
60105249,False,
113931840,True,
60157964,True,
60005681,False,
60014036,False,
100674778,True,
60033011,False,
60024452,False,
60106061,True,
113186302,True,
112723117,True,
60112431,True,
60014826,False,
115234560,True,
112590203,True,
118190020,True,
60019337,False,
60076709,False,
124147890,True,
60013435,False,
60030849,False,
100819008,True,
60017705,False,
60000729,False,
126990171,False,
60072606,False,
60013983,False,
60108302,True,
60071364,False,
60002103,False,
114211421,True,
60012482,False,
124532053,False,
113518362,True,
60007398,True,
100326639,True,
60017317,False,
60029392,False,
117671477,True,
60274631,False,
60105577,True,
106377101,True,
60016621,False,
127067477,True,
60031004,False,
60102562,False,
60121326,True,
114665473,False,
117465432,False,
60112089,True,
60013409,False,
127205543,True,
60006105,True,
112831087,False,
113724816,True,
109865860,True,
125118159,True,
60106138,True,
60086967,False,
126728628,False,
60015941,False,
60011648,False,
60103980,False,
60032763,True,
60000726,False,
60122765,True,
60003474,False,
60026154,False,
60269755,True,
60159341,True,
60072227,False,
60139609,False,
120315526,True,
112979381,True,
60122733,True,
100843118,True,
122580907,False,
126000505,True,
60278823,True,
60081106,False,
112696952,True,
60003970,False,
112708035,True,
128855367,False,
128855677,False,
129115640,True,
121010939,True,
60071117,False,
112595674,True,
109622254,True,
107098277,True,
60113894,False,
100314226,True,
60080964,True,
118482122,True,
60308295,False,
116234751,True,
60012873,False,
60068876,False,
100797220,True,
60108344,True,
123738980,True,
110235874,True,
122874729,True,
109641346,True,
60022522,False,
60083600,True,
60024429,False,
60106229,True,
60024751,False,
113125206,True,
60032111,False,
117260364,False,
60160769,True,
60002581,False,
60279580,False,
114008825,True,
60004127,False,
60178602,False,
100398646,False,
60207122,False,
60190676,True,
60001563,False,
60212001,False,
60109521,False,
60005399,False,
60138751,True,
123432684,False,
126906647,False,True
60071031,False,
60091626,False,
128569349,True,
100351541,True,
60116558,False,
124065292,True,
60136210,False,
60356910,True,
60106202,True,
108280889,True,
60072038,False,
60021097,False,
60000731,False,
60005522,False,
102049071,False,
100601365,True,
60011066,False,
60342774,True,
60071560,False,
113945826,True,
122799340,False,
60069726,False,
60026712,False,
128440878,True,
113345472,True,
124841313,True,
60022605,False,
127244014,False,
60355477,True,
60085101,False,
60022195,False,
112755537,True,
60012062,True,
60025884,False,
128142910,False,
60016983,False,
60002312,False,
114081239,True,
113075158,True,
60111430,False,
60193403,False,
129320733,True,
60068557,True,
60008854,False,
128564579,False,
60032398,False,
119800195,True,
60206648,True,
124500562,True,
60010845,True,
60280871,True,
60138529,True,
60108053,True,
60005308,False,
60072706,False,
60013402,False,
60021660,False,
60095095,False,
113124030,True,
127070089,False,
112646072,True,
60199552,False,
116505732,True,
60109413,True,
60108342,True,
114380686,True,
120833358,True,
60016087,False,
60031996,True,
60055073,True,
114007110,True,
60107137,True,
60025709,False,
60020241,False,
60206664,True,
60007798,False,
60007902,False,
60138662,True,
113451672,True,
60026638,False,
60123088,True,
114022301,True,
119818000,True,
60122724,True,
60007752,False,
60011619,False,
126765953,True,
106540399,False,
60023383,False,
112880880,True,
127078462,True,
60073835,False,
109655046,True,
60000928,False,
60018055,False,
60013255,False,
60009241,False,
121880740,True,
115967654,True,
60013918,False,
60003269,False,
60107050,True,
60007843,False,
60003367,False,
112579019,True,
124495805,True,
60108212,True,
60025641,False,
60072054,False,
60160762,True,
123871236,True,
106732749,True,
124573492,False,
123373804,True,
60138787,True,
60026632,False,
60066812,False,
116065279,True,
125950580,False,True
100413449,True,
119607398,True,
60192442,False,
115444641,False,
114939963,False,
123187914,False,
60106329,True,
60020193,False,
60004855,False,
60105983,True,
60105991,True,
60157969,True,
60072966,True,
125506716,True,
60026606,False,
60070015,False,
60006824,False,
60111953,True,
123444586,True,
60028652,False,
118823393,True,
115846920,False,
